id,reference,status,title.en,secretariat.id,secretariat.acronym,creationDate,scope.en,parentId,childrenId,pMembers.id,pMembers.acronym,oMembers.id,oMembers.acronym,committeeLiaisons.id,committeeLiaisons.reference,organizationLiaisons.id,organizationLiaisons.acronym,sortKey
52542,ISO/TC 138/SC 3,Active,Plastics pipes and fittings for industrial applications,1823,UNI,1983-09-30,"Preparation of standards for thermoplastic piping systems for industrial applications and standardization of characteristics and requirements for their components including pipes, fittings and accessories. Areas of application include non-pressure, vacuum and pressurized gaseous and liquid supply in above and below-ground networks.",52500,,"[1485, 1511, 1516, 1520, 1524, 1529, 1537, 1561, 1635, 1700, 1704, 1717, 1738, 1784, 1803, 1819, 1823, 1835, 1911, 1965, 1994, 2045, 2106, 2139, 2176, 2188, 308866]","[SABS, DIN, SASO, IRAM, SA, ASI, BSTI, NBN, SAC, EOS, MoIAT-STR, UNE, AFNOR, MSZT, INSO, SII, UNI, JISC, DSM, MASM, SN, PKN, SNV, TISI, GOST R, ANSI, UNBS]","[1555, 1629, 1644, 1711, 1734, 1788, 1794, 1815, 1844, 1873, 1954, 2027, 2054, 2058, 2064, 2074, 2091, 2101, 2110, 2120, 2133, 2168, 2209]","[BELST, INN, ICONTEC, INEN, SFS, IST, BIS, NSAI, JSMO, LIBNOR, DGN, NEN, IPQ, ASRO, BSI, SSC, SLSI, SIS, UNMS SR, TBS, UNMZ, TSE, ISS]",,,,,ISO/TC 138/~SC 003
52556,ISO/TC 138/SC 4,Active,Plastics pipes and fittings for the supply of gaseous fuels,2027,NEN,1983-01-01,"<p>Standardization of pipes, fittings, piping systems and auxiliary equipment intended for the supply of gaseous fuels and made from all types of plastic materials, including all types of reinforced plastics.</p><p>Metal fittings used with plastic pipes are also included.This standardization includes - for pipes, flanges, fittings and auxiliary equipment - dimensions and their tolerances, requirements for chemical, mechanical and physical properties and guidance for the assessment of conformity.</p><p>Requirements for resulting joints between pipes and/or fittings for fitness for purpose, including test methods, equipment and codes of practice.</p>",52500,,"[1485, 1511, 1524, 1529, 1537, 1561, 1579, 1635, 1644, 1663, 1700, 1704, 1717, 1734, 1738, 1784, 1803, 1819, 1823, 1835, 1873, 1911, 1965, 1994, 2027, 2045, 2064, 2101, 2106, 2133, 2139, 2176, 2188, 308866]","[SABS, DIN, SA, ASI, BSTI, NBN, ABNT, SAC, ICONTEC, KATS, EOS, MoIAT-STR, UNE, SFS, AFNOR, MSZT, INSO, SII, UNI, JISC, LIBNOR, DSM, MASM, SN, NEN, PKN, BSI, SIS, SNV, UNMZ, TISI, GOST R, ANSI, UNBS]","[1516, 1520, 1555, 1629, 1640, 1696, 1711, 1770, 1788, 1794, 1815, 1844, 1854, 1954, 2054, 2058, 2074, 2091, 2110, 2120, 2168, 2209]","[SASO, IRAM, BELST, INN, CYS, DS, INEN, ITCHKSAR, IST, BIS, NSAI, JSMO, KEBS, DGN, IPQ, ASRO, SSC, SLSI, UNMS SR, TBS, TSE, ISS]","[49256, 4915116]","[ISO/TC 61, ISO/TC 138/SC 8]",,,ISO/TC 138/~SC 004
52566,ISO/TC 138/SC 5,Active,"General properties of pipes, fittings and valves of plastic materials and their accessories -- Test methods and basic specifications",2027,NEN,1990-08-22,Standardization of test methods and basic specifications of material and productproperties of thermoplastic pipes and fittings including their joints and accessories.,52500,,"[1485, 1511, 1524, 1529, 1561, 1579, 1619, 1635, 1644, 1663, 1667, 1696, 1704, 1717, 1734, 1738, 1803, 1819, 1823, 1835, 1911, 1954, 1965, 1994, 2027, 2045, 2054, 2064, 2101, 2106, 2133, 2139, 2176, 2188, 308866]","[SABS, DIN, SA, ASI, NBN, ABNT, SCC, SAC, ICONTEC, KATS, INTECO, DS, MoIAT-STR, UNE, SFS, AFNOR, INSO, SII, UNI, JISC, DSM, DGN, MASM, SN, NEN, PKN, IPQ, BSI, SIS, SNV, UNMZ, TISI, GOST R, ANSI, UNBS]","[1516, 1520, 1537, 1555, 1597, 1629, 1640, 1700, 1711, 1759, 1770, 1784, 1788, 1794, 1815, 1844, 1854, 1931, 2058, 2074, 2091, 2110, 2120, 2168, 2209]","[SASO, IRAM, BSTI, BELST, BDS, INN, CYS, EOS, INEN, NQIS ELOT, ITCHKSAR, MSZT, IST, BIS, NSAI, JSMO, KEBS, IMANOR, ASRO, SSC, SLSI, UNMS SR, TBS, TSE, ISS]","[49272, 49256]","[ISO/TC 61/SC 2, ISO/TC 61]",,,ISO/TC 138/~SC 005
52590,ISO/TC 138/SC 6,Active,Reinforced plastics pipes and fittings for all applications,1529,ASI,1983-09-30,"Standardization of components made of reinforced thermosetting plastics, in particular pipes, fittings and pipe connections.Requirements are defined for materials, dimensions, short and long-term performance, test methods, quality assurance, transport and handling. Parameters for the design and installation are also addressed.",52500,,"[1511, 1524, 1529, 1537, 1561, 1635, 1663, 1700, 1717, 1734, 1788, 1803, 1823, 1835, 1911, 1994, 2027, 2045, 2064, 2101, 2106, 2133, 2176, 308866]","[DIN, SA, ASI, BSTI, NBN, SAC, KATS, EOS, UNE, SFS, IST, INSO, UNI, JISC, DSM, SN, NEN, PKN, BSI, SIS, SNV, UNMZ, GOST R, UNBS]","[1485, 1516, 1520, 1555, 1629, 1644, 1696, 1704, 1711, 1738, 1794, 1815, 1819, 1844, 1954, 2054, 2058, 2091, 2110, 2120, 2139, 2168, 2209]","[SABS, SASO, IRAM, BELST, INN, ICONTEC, DS, MoIAT-STR, INEN, AFNOR, BIS, NSAI, SII, JSMO, DGN, IPQ, ASRO, SLSI, UNMS SR, TBS, TISI, TSE, ISS]","[49598, 4915116]","[ISO/TC 67/SC 6, ISO/TC 138/SC 8]",,,ISO/TC 138/~SC 006
52600,ISO/TC 138/SC 7,Active,Valves and auxiliary equipment of plastics materials,1823,UNI,1982-04-08,"Standardization of characteristics and requirements of plastic valves for piping systems and their testing methods. Areas of application include vacuum, non-pressure and pressurized gaseous and liquid supply in above and below groundnetworks.",52500,,"[1485, 1511, 1516, 1524, 1529, 1537, 1561, 1635, 1663, 1717, 1738, 1784, 1803, 1823, 1911, 1965, 2027, 2045, 2106, 2176, 2188, 308866]","[SABS, DIN, SASO, SA, ASI, BSTI, NBN, SAC, KATS, UNE, AFNOR, MSZT, INSO, UNI, DSM, MASM, NEN, PKN, SNV, GOST R, ANSI, UNBS]","[1629, 1644, 1696, 1704, 1711, 1734, 1770, 1788, 1794, 1815, 1819, 1835, 1844, 1873, 1954, 1994, 2054, 2058, 2064, 2091, 2101, 2110, 2133, 2139, 2168, 2209]","[INN, ICONTEC, DS, MoIAT-STR, INEN, SFS, ITCHKSAR, IST, BIS, NSAI, SII, JISC, JSMO, LIBNOR, DGN, SN, IPQ, ASRO, BSI, SLSI, SIS, UNMS SR, UNMZ, TISI, TSE, ISS]",,,,,ISO/TC 138/~SC 007
4915116,ISO/TC 138/SC 8,Active,Rehabilitation of pipeline systems,1835,JISC,2013-08-15,"<p>Standardization of techniques for renovation and trenchless replacement on and off the line of existing pipelines, using plastics piping systems of thermoplastics, thermosetting and/or thermoplastic composite materials, including the classification and information on design of such systems. Areas of application include non-pressure and pressurized drains and sewers, water supply networks and gas supply networks.</p>",52500,,"[1485, 1511, 1524, 1529, 1537, 1561, 1619, 1629, 1635, 1663, 1696, 1717, 1734, 1738, 1803, 1819, 1823, 1835, 1911, 1994, 2027, 2045, 2064, 2101, 2106, 2133, 2176, 2188, 308866]","[SABS, DIN, SA, ASI, BSTI, NBN, SCC, INN, SAC, KATS, DS, UNE, SFS, AFNOR, INSO, SII, UNI, JISC, DSM, SN, NEN, PKN, BSI, SIS, SNV, UNMZ, GOST R, ANSI, UNBS]","[1644, 1704, 1711, 1770, 1815, 1844, 1873, 2058, 2209]","[ICONTEC, MoIAT-STR, INEN, ITCHKSAR, NSAI, JSMO, LIBNOR, ASRO, ISS]","[52530, 52590, 52556]","[ISO/TC 138/SC 2, ISO/TC 138/SC 6, ISO/TC 138/SC 4]",,,ISO/TC 138/~SC 008
52624,ISO/TC 142,Active,Cleaning equipment for air and other gases,1823,UNI,1970-01-01,"Standardization in the fields of terminology, classification, characteristics, and test and performance methods for air and gas cleaning and disinfecting equipment for general ventilation and industrial applications. <p>Excluded :</p><ul><li>exhaust gas cleaners for gas turbines and IC engines in mobile equipment, this being within the scope of other ISO technical committees;</li><li>filters for personal protection equipment which are the field of work of technical committee ISO / TC 94;</li><li>cabin filters in mobile equipment covered by ISO / TC 22, 23 and 127.</li></ul>",,,"[1511, 1529, 1561, 1579, 1619, 1635, 1663, 1696, 1717, 1738, 1794, 1815, 1823, 1835, 1911, 2027, 2058, 2064, 2101, 2106, 2188]","[DIN, ASI, NBN, ABNT, SCC, SAC, KATS, DS, UNE, AFNOR, BIS, NSAI, UNI, JISC, DSM, NEN, ASRO, BSI, SIS, SNV, ANSI]","[1516, 1524, 1629, 1700, 1734, 1759, 1784, 1798, 1848, 1994, 2017, 2045, 2054, 2110, 2133, 2139, 2158, 2168, 2172, 2176, 2209, 308866, 308878]","[SASO, SA, INN, EOS, SFS, NQIS ELOT, MSZT, BSN, CTRM, SN, PSQCA, PKN, IPQ, UNMS SR, UNMZ, TISI, INNORPI, TSE, SE UkrNDNC, GOST R, ISS, UNBS, O'ZTTSA]","[52822, 54432, 5384059, 52172, 52702, 52704, 55138, 47176, 47002, 5383858, 8525336, 381983, 50280, 50356, 54874, 50580, 51882, 55088, 54740]","[ISO/TC 146/SC 6, ISO/TC 192, ISO/TC 22/SC 40, ISO/TC 127, ISO/TC 146, ISO/TC 146/SC 1, null, ISO/TC 24/SC 4, ISO/TC 23, ISO/TC 22/SC 34, null, ISO/TC 229, ISO/TC 85/SC 2, ISO/TC 86, ISO/TC 209, ISO/TC 94, ISO/TC 118/SC 4, null, ISO/TC 205]","[8928, 9092, 5563752, 8507628]","[CIE, EUROVENT, ETN, IUVA]",ISO/TC 142
52662,ISO/TC 145,Active,Graphical symbols,2064,BSI,1970-01-01,"Standardization in the field of graphical symbols as well as of colours and shapes, whenever these elements form part of the message that a symbol is intended to convey, e.g. a safety sign. <p>Establishing principles for preparation, coordination and application of graphical symbols. General responsibility for the review and the coordination of those already existing, those under study, and those to be established. The standardization of new graphical symbols, when requested by a technical committee, or where it does not fall within the activity of an existing technical committee. </p><p>Excluded: </p><ul> <li>standardization of letters, numerals, punctuation marks, mathematical signs and symbols, and symbols for quantities and units. However, such may be used as a component of a graphical symbol. </li></ul>",,"[52682,52692,52700]","[1511, 1529, 1579, 1619, 1635, 1663, 1696, 1738, 1794, 1803, 1835, 1994, 2017, 2027, 2054, 2064, 2101, 2106, 2176, 2188]","[DIN, ASI, ABNT, SCC, SAC, KATS, DS, AFNOR, BIS, INSO, JISC, SN, PSQCA, NEN, IPQ, BSI, SIS, SNV, GOST R, ANSI]","[1485, 1520, 1549, 1561, 1603, 1657, 1680, 1684, 1700, 1717, 1734, 1759, 1784, 1798, 1815, 1823, 1854, 1998, 2045, 2058, 2074, 2091, 2110, 2133, 2139, 2158, 2168, 2172, 2209, 299538, 308878, 374819, 547395]","[SABS, IRAM, BNSI, NBN, ISBIH, CSK, HZN, NC, EOS, UNE, SFS, NQIS ELOT, MSZT, BSN, NSAI, UNI, KEBS, NZSO, PKN, ASRO, SSC, SLSI, UNMS SR, UNMZ, TISI, INNORPI, TSE, SE UkrNDNC, ISS, SIST, O'ZTTSA, BSB, ISME]","[54960, 55238, 9287408, 9287405, 51588]","[ISO/TC 215, null, null, null, ISO/TC 110]","[3182, 8928]","[EC - European Commission, CIE]",ISO/TC 145
52682,ISO/TC 145/SC 1,Active,"Public information symbols, signs and guidance system",2064,BSI,1970-01-01,"<p>Standardization in the field of public information symbols.</p><p>General responsibility for the review and the coordination of those public information symbols already existing, those under study, and those to be established. The standardization of new public information symbols.</p><p>Standardization in the fields of signs and public information guidance systems (including direction signs, location signs, information index signs, maps, plans and diagrams).</p>",52662,,"[1529, 1579, 1619, 1635, 1663, 1696, 1794, 1835, 1994, 2027, 2054, 2064, 2101, 2106, 2176, 2188]","[ASI, ABNT, SCC, SAC, KATS, DS, BIS, JISC, SN, NEN, IPQ, BSI, SIS, SNV, GOST R, ANSI]","[1485, 1511, 1657, 1680, 1717, 1734, 1738, 1784, 1803, 1815, 1823, 2017, 2045, 2058, 2091, 2110, 2133, 2168, 2209, 547395]","[SABS, DIN, CSK, HZN, UNE, SFS, AFNOR, MSZT, INSO, NSAI, UNI, PSQCA, PKN, ASRO, SLSI, UNMS SR, UNMZ, TSE, ISS, ISME]","[375396, 55238, 608504, 291991, 46126]","[ISO/TC 228, null, ISO/TC 173/SC 7, ISO/TC 59/SC 16, ISO/TC 10/SC 10]","[3182, 8774, 8782, 8928, 9172, 9266, 9493, 9759, 9809, 10037, 10039]","[EC - European Commission, IH&RA, AIT, CIE, FIMITIC, ICO-D, WDO, UIC, UNWTO, HOTREC, EFCO&HPA]",ISO/TC 145/~SC 001
52692,ISO/TC 145/SC 2,Active,"Safety identification, signs, shapes, symbols and colours",1511,DIN,1984-08-01,"<p>Standardization of safety identification, signs, shapes, symbols, colours and related subjects with the purpose of providing a complete information system",52662,,"[1485, 1511, 1529, 1561, 1579, 1619, 1635, 1663, 1738, 1794, 1823, 1835, 1994, 2017, 2027, 2054, 2064, 2101, 2176, 2188]","[SABS, DIN, ASI, NBN, ABNT, SCC, SAC, KATS, AFNOR, BIS, UNI, JISC, SN, PSQCA, NEN, IPQ, BSI, SIS, GOST R, ANSI]","[1520, 1657, 1680, 1696, 1717, 1721, 1734, 1803, 1815, 1998, 2045, 2058, 2091, 2106, 2110, 2133, 2139, 2209, 547395]","[IRAM, CSK, HZN, DS, UNE, EVS, SFS, INSO, NSAI, NZSO, PKN, ASRO, SLSI, SNV, UNMS SR, UNMZ, TISI, ISS, ISME]","[45800, 9287408, 4857129]","[ISO/TC 8/SC 1, null, ISO/TC 283]",[359693],[ILS],ISO/TC 145/~SC 002
52700,ISO/TC 145/SC 3,Active,Graphical symbols for use on equipment,2188,ANSI,1999-02-18,"Standardization in the field of graphic symbols for use on equipment (excluding electrotechnical applications) by developing and operating a procedure for the coordination, validation, and registration of graphical symbols. Review and revise existing published standards with consideration for future requirements according to the ISO/IEC Directives specific to the standardization of graphical symbols.",52662,,"[1511, 1579, 1635, 1663, 1696, 1794, 1835, 2054, 2064, 2101, 2106, 2188]","[DIN, ABNT, SAC, KATS, DS, BIS, JISC, IPQ, BSI, SIS, SNV, ANSI]","[1529, 1657, 1680, 1717, 1738, 1803, 1823, 1994, 2017, 2027, 2045, 2058, 2091, 2110, 2133, 2209]","[ASI, CSK, HZN, UNE, AFNOR, INSO, UNI, SN, PSQCA, NEN, PKN, ASRO, SLSI, UNMS SR, UNMZ, ISS]","[47138, 5384008, 534959]","[ISO/TC 23/SC 14, ISO/TC 22/SC 38, ISO/TC 110/SC 4]",,,ISO/TC 145/~SC 003
52702,ISO/TC 146,Active,Air quality,1511,DIN,1971-01-01,"Standardization of tools for air quality characterisation of emissions, workspace air, ambient air, indoor air, in particular measurement methods for air pollutants (particles, gases, odours, micro-organisms) and for meteorological parameters, measurement planning, procedures for Quality Assurance/Quality Control (QA/QC) and methods for the evaluation of results including the determination of uncertainty. <p>Excluded : </p><ul> <li>the establishment of limit values for air pollutants; </li><li>the air quality in clean rooms; </li><li>radioactive substances.</li></ul>",,"[52704,52736,52750,52792,52810,52822]","[1499, 1511, 1516, 1529, 1533, 1561, 1579, 1619, 1635, 1644, 1663, 1704, 1717, 1738, 1784, 1794, 1823, 1835, 1848, 1854, 1911, 1965, 1982, 2027, 2041, 2045, 2054, 2064, 2101, 2168, 2176, 2188]","[IANOR, DIN, SASO, ASI, BTMD, NBN, ABNT, SCC, SAC, ICONTEC, KATS, MoIAT-STR, UNE, AFNOR, MSZT, BIS, UNI, JISC, CTRM, KEBS, DSM, MASM, SON, NEN, BPS, PKN, IPQ, BSI, SIS, TSE, GOST R, ANSI]","[1485, 1520, 1524, 1597, 1603, 1629, 1657, 1674, 1680, 1684, 1696, 1700, 1734, 1753, 1759, 1770, 1788, 1798, 1803, 1815, 1840, 1873, 1927, 1931, 1938, 1994, 1998, 2058, 2074, 2084, 2091, 2106, 2110, 2120, 2133, 2139, 2149, 2158, 2172, 2199, 2209, 299538, 308829, 308878, 547395]","[SABS, IRAM, SA, BDS, ISBIH, INN, CSK, CODINORM, HZN, NC, DS, EOS, SFS, BOBS, NQIS ELOT, ITCHKSAR, IST, BSN, INSO, NSAI, SLBS, LIBNOR, MCCAA, IMANOR, ISM, SN, NZSO, ASRO, SSC, SBS, SLSI, SNV, UNMS SR, TBS, UNMZ, TISI, TTBS, INNORPI, SE UkrNDNC, STAMEQ, ISS, SIST, SAZ, O'ZTTSA, ISME]","[53264, 52846, 8030847, 546318, 52834, 54328, 46706, 54874, 53314, 6578018, 54808, 49742, 52624]","[ISO/TC 156, ISO/TC 147/SC 2, ISO/TC 331, ISO/TC 207/SC 7, ISO/TC 147, ISO/TC 190, ISO/TC 22, ISO/TC 209, ISO/TC 158, ISO/TC 61/SC 14, ISO/TC 207, ISO/TC 69, ISO/TC 142]","[8816, 9198, 9801]","[BIPM, IAEA, WMO]",ISO/TC 146
52704,ISO/TC 146/SC 1,Active,Stationary source emissions,1794,BIS,1981-02-17,"<p>Elaboration of standards in the field of emission of stationary sources excluding the establishment of limit values. The standards are used as references in legislation, in showing compliance with requirements, both in legal and industrial applications, in showing performance of abatement equipment.</p>",52702,,"[1511, 1529, 1561, 1619, 1635, 1663, 1696, 1717, 1734, 1738, 1794, 1823, 1835, 1994, 2027, 2045, 2054, 2064, 2101, 2110, 2168, 2176, 2188]","[DIN, ASI, NBN, SCC, SAC, KATS, DS, UNE, SFS, AFNOR, BIS, UNI, JISC, SN, NEN, PKN, IPQ, BSI, SIS, UNMS SR, TSE, GOST R, ANSI]","[1485, 1499, 1516, 1520, 1524, 1597, 1629, 1700, 1776, 1784, 1788, 1798, 1803, 1815, 1854, 1998, 2058, 2091, 2106, 2120, 2133, 2172, 2209]","[SABS, IANOR, SASO, IRAM, SA, BDS, INN, EOS, ILNAS, MSZT, IST, BSN, INSO, NSAI, KEBS, NZSO, ASRO, SLSI, SNV, TBS, UNMZ, SE UkrNDNC, ISS]","[54432, 54808, 49742, 52624]","[ISO/TC 192, ISO/TC 207, ISO/TC 69, ISO/TC 142]",,,ISO/TC 146/~SC 001
52736,ISO/TC 146/SC 2,Active,Workplace atmospheres,2188,ANSI,1980-01-31,"<p>Elaboration of standards in the field of workplace atmospheres excluding the establishment of limit values. The standards are used as references in promulgated health standards, by practitioners of occupational/industrial hygiene in workplace monitoring for compliance purposes and for health outcomes, by sampling hardware manufacturers in design and required performance of said hardware, and by researchers in the field of occupational health and industrial hygiene.</p>",52702,,"[1485, 1511, 1524, 1529, 1561, 1619, 1635, 1663, 1717, 1734, 1738, 1794, 1823, 1835, 1911, 2027, 2045, 2064, 2101, 2168, 2176, 2188, 2209]","[SABS, DIN, SA, ASI, NBN, SCC, SAC, KATS, UNE, SFS, AFNOR, BIS, UNI, JISC, DSM, NEN, PKN, BSI, SIS, TSE, GOST R, ANSI, ISS]","[1516, 1629, 1696, 1700, 1759, 1784, 1788, 1803, 1854, 1965, 1994, 1998, 2054, 2058, 2091, 2106, 2110, 2120, 2133, 2172]","[SASO, INN, DS, EOS, NQIS ELOT, MSZT, IST, INSO, KEBS, MASM, SN, NZSO, IPQ, ASRO, SLSI, SNV, UNMS SR, TBS, UNMZ, SE UkrNDNC]",[381983],[ISO/TC 229],[9915],[IMA-Europe],ISO/TC 146/~SC 002
52750,ISO/TC 146/SC 3,Active,Ambient atmospheres,2188,ANSI,1982-04-03,"<p>Elaboration of standards in the field of ambient atmospheres excluding the establishment of limit values. The standards are used to determine components of ambient atmospheres that may arise from human activities or occur naturally. These standards are used in legislation, by reference, to determine compliance with limit or reference values, by public or private entities to determine the current components of ambient atmospheres, and in research on the composition, fate, and transport of constituents of the atmosphere. The subcommittee's responsibilities include all ancillary practices and quality assurance procedures necessary to ensure acceptable performance and maintenance of its standards.</p>",52702,,"[1511, 1524, 1529, 1561, 1619, 1635, 1663, 1717, 1738, 1776, 1794, 1803, 1823, 1835, 1994, 2027, 2045, 2054, 2064, 2101, 2176, 2188]","[DIN, SA, ASI, NBN, SCC, SAC, KATS, UNE, AFNOR, ILNAS, BIS, INSO, UNI, JISC, SN, NEN, PKN, IPQ, BSI, SIS, GOST R, ANSI]","[1485, 1520, 1597, 1629, 1696, 1700, 1734, 1784, 1788, 1798, 1815, 1854, 1965, 2058, 2091, 2106, 2110, 2120, 2133, 2168, 2172, 2209]","[SABS, IRAM, BDS, INN, DS, EOS, SFS, MSZT, IST, BSN, NSAI, KEBS, MASM, ASRO, SLSI, SNV, UNMS SR, TBS, UNMZ, TSE, SE UkrNDNC, ISS]",[546318],[ISO/TC 207/SC 7],"[8816, 9801]","[BIPM, WMO]",ISO/TC 146/~SC 003
52792,ISO/TC 146/SC 4,Active,General aspects,1511,DIN,1978-02-14,"<p>Consideration and standardization of any matters within the scope of ISO/TC 146 which are not exclusively within the scope of SC 1, SC 2, SC 3, SC 5 or SC 6 and of common interest. The basic responsibilities include terminology, planning of air quality measurements, definition of performance characteristics of air quality measuring methods, statistical analysis of air quality data, determination measurement uncertainty of air quality data, assessment of performance of air quality measuring methods, definition of formats for the international exchange of air quality data, quality assurance, conflicts of interest between other subcommittees, maintenance of existing standards.</p>",52702,,"[1511, 1561, 1635, 1663, 1696, 1738, 1823, 1835, 1911, 2027, 2045, 2064, 2101, 2176, 2188]","[DIN, NBN, SAC, KATS, DS, AFNOR, UNI, JISC, DSM, NEN, PKN, BSI, SIS, GOST R, ANSI]","[1485, 1520, 1524, 1529, 1597, 1700, 1717, 1734, 1784, 1788, 1794, 1798, 1803, 1927, 1965, 2058, 2106, 2110, 2120, 2133, 2168, 2172]","[SABS, IRAM, SA, ASI, BDS, EOS, UNE, SFS, MSZT, IST, BIS, BSN, INSO, MCCAA, MASM, ASRO, SNV, UNMS SR, TBS, UNMZ, TSE, SE UkrNDNC]","[49808, 54998]","[ISO/TC 69/SC 6, null]",[9801],[WMO],ISO/TC 146/~SC 004
52810,ISO/TC 146/SC 5,Active,Meteorology,1511,DIN,1994-02-09,"<p>Elaboration of standards in the field of meteorological measurements and analyses that are focused on, but not limited to, air quality programs. The meteorological standards may include identifying:</p><p><ul><li>Definitions of terms that may be specific to meteorological applications;</li><li>Sensor and system performance characteristics, with suitable values established for applications related to air quality programs;</li><li>Test methods acceptable to establish and verify instrument performance;</li><li>Test suitable for the intercomparison of analytical methods, such as atmospheric dispersion models;</li><li>Methods to ensure data consistency and quality, including quality assurance.</li>",52702,,"[1511, 1529, 1561, 1635, 1663, 1734, 1738, 1794, 1823, 1835, 2027, 2045, 2064, 2168, 2176, 2188]","[DIN, ASI, NBN, SAC, KATS, SFS, AFNOR, BIS, UNI, JISC, NEN, PKN, BSI, TSE, GOST R, ANSI]","[1485, 1696, 1759, 1803, 1815, 1911, 2054, 2058, 2101, 2110, 2133]","[SABS, DS, NQIS ELOT, INSO, NSAI, DSM, IPQ, ASRO, SIS, UNMS SR, UNMZ]","[54024, 546318, 55218, 51678, 5317919]","[ISO/TC 180/SC 1, ISO/TC 207/SC 7, null, ISO/TC 113, ISO/TC 8/SC 13]","[9801, 370154]","[WMO, HMEI]",ISO/TC 146/~SC 005
52822,ISO/TC 146/SC 6,Active,Indoor air,1511,DIN,1994-02-09,"<p>Standardization of any matters within the scope of ISO/TC 146 dealing with indoor air. This comprises gases, particles, odours, micro-organisms, and emissions from furnishing. The indoor environment is defined as follows: Dwellings, having living rooms, bedrooms, DIY(do-it-yourself) rooms, recreation rooms and cellars, kitchens, and bathrooms; workrooms or work places in buildings which are not subject to health and safety inspections in regard to air pollutants (for example offices, sales premises); public buildings (for example hospitals, schools, kindergardens, sports halls, libraries, restaurants and bars, theatres, cinemas and other function rooms) and also cabins of vehicles.</p><p>The basic responsibilities include terminology, general planning of measurements. Planning of substance specific measurements, validated measurements for gases, particles, odours and micro-organisms, test chambers (emissions from furnishing), ventilation rate, quality assurance, maintenance of existing standards.</p>",52702,,"[1511, 1524, 1529, 1561, 1579, 1635, 1663, 1696, 1717, 1734, 1738, 1794, 1823, 1835, 1911, 1965, 1982, 1994, 2027, 2045, 2064, 2101, 2106, 2176, 2188]","[DIN, SA, ASI, NBN, ABNT, SAC, KATS, DS, UNE, SFS, AFNOR, BIS, UNI, JISC, DSM, MASM, SON, SN, NEN, PKN, BSI, SIS, SNV, GOST R, ANSI]","[1700, 1704, 1770, 1803, 1854, 1931, 1998, 2058, 2091, 2110, 2133, 2139, 2168, 2172, 371281]","[EOS, MoIAT-STR, ITCHKSAR, INSO, KEBS, IMANOR, NZSO, ASRO, SLSI, UNMS SR, UNMZ, TISI, TSE, SE UkrNDNC, TAJIKSTANDARD]","[55138, 47176, 54988, 8525336, 46706, 53314, 54740]","[null, ISO/TC 24/SC 4, ISO/TC 219, null, ISO/TC 22, ISO/TC 158, ISO/TC 205]",,,ISO/TC 146/~SC 006
